territoryName,totalMandates,availableMandates,numParishes,numParishesApproved,blankVotes,blankVotesPercentage,nullVotes,nullVotesPercentage,votersPercentage,subscribedVoters,totalVoters,pre.blankVotes,pre.blankVotesPercentage,pre.nullVotes,pre.nullVotesPercentage,pre.votersPercentage,pre.subscribedVoters,pre.totalVoters,Party,Mandates,Percentage,validVotesPercentage,Votes,Hondt,target,predict,real
15,0,9,141,40,609,2.65,495,2.16,56.78,40414,22948,525,2.03,530,2.05,59.47,43503,25872,2,0,4.24,4.45,973,0,0,0,0
2,9,7,147,135,8944,3.01,5400,1.82,54.41,546326,297272,7821,2.51,5219,1.67,56.28,554013,311820,0,0,0.64,0.68,1912,0,0,0,0
15,9,0,141,141,6022,2.91,4011,1.94,54.38,380489,206918,5142,2.26,3967,1.74,57.87,393314,227620,14,0,0.4,0.42,834,0,0,0,0
17,132,94,3092,3008,106482,2.64,73603,1.82,53.92,7488419,4037607,91135,2.13,70716,1.65,56.29,7599779,4278178,11,6,6.07,6.35,245015,15,1,0,1
6,1,3,120,119,2079,2.38,2097,2.4,55.14,158492,87388,1957,2.01,2044,2.1,57.4,169613,97365,11,0,4.76,5.0,4163,0,0,0,0
16,1,17,55,28,2239,2.34,1527,1.6,53.56,178498,95605,1801,1.77,1587,1.56,58.21,174789,101741,14,0,0.42,0.44,402,0,0,0,0
10,10,0,110,110,8202,3.67,5152,2.3,53.88,415065,223632,6902,2.89,4699,1.97,56.26,423801,238433,11,0,4.26,4.54,9537,0,0,0,0
2,8,8,147,132,8703,3.01,5239,1.81,54.48,530823,289182,7639,2.52,5083,1.68,56.39,538092,303423,11,0,3.12,3.28,9035,0,0,0,0
9,3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,1689,1.98,1987,2.32,52.29,163462,85469,3,0,1.48,1.56,1135,0,0,0,0
14,40,0,243,243,21233,2.27,15185,1.63,58.59,1594688,934379,18902,1.97,14073,1.47,60.3,1591787,959919,9,0,0.18,0.18,1656,0,0,0,0
13,0,2,69,23,136,1.86,139,1.9,57.36,12730,7302,140,1.65,105,1.24,61.67,13766,8489,11,0,18.05,18.76,1318,0,0,1,0
19,8,0,277,277,4991,2.81,3704,2.08,51.05,348057,177681,4235,2.22,3632,1.9,51.28,371931,190712,9,0,0.19,0.2,332,0,0,0,0
6,4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,1,0,11.05,11.6,10352,0,0,0,0
3,0,3,75,23,125,1.69,136,1.84,52.24,14136,7384,122,1.37,140,1.57,58.12,15357,8926,10,0,1.27,1.32,94,0,0,0,0
17,211,15,3092,3089,128551,2.55,87879,1.74,54.43,9253765,5036648,111581,2.1,85751,1.61,56.91,9351469,5322379,20,0,0.68,0.72,34471,1,0,0,0
14,0,40,243,21,223,1.93,230,1.99,54.31,21271,11553,168,1.36,213,1.73,55.08,22356,12314,20,0,3.35,3.49,387,1,0,0,0
5,0,3,226,96,268,1.91,323,2.3,42.88,32796,14064,265,1.64,321,1.99,45.24,35671,16138,12,0,0.59,0.62,83,0,0,0,0
1,5,0,156,156,3926,4.7,1363,1.63,36.5,228954,83565,3047,3.25,1583,1.69,41.22,227546,93803,3,0,0.85,0.91,709,0,0,0,0
5,3,0,226,226,1306,2.06,1416,2.23,44.89,141541,63534,1189,1.71,1408,2.02,47.23,147465,69644,20,0,0.57,0.59,360,0,0,0,0
7,3,6,155,151,5868,3.46,3405,2.01,52.73,322032,169797,5039,2.73,3152,1.71,55.44,333455,184862,14,0,0.31,0.33,533,0,0,0,0
16,7,11,55,48,6695,2.15,4919,1.58,53.32,584208,311505,5864,1.77,4966,1.5,57.96,572789,331971,16,0,0.19,0.2,593,0,0,0,0
12,0,6,54,11,39,0.55,117,1.65,51.16,13838,7080,85,1.26,211,3.12,47.03,14373,6759,17,0,39.84,40.74,2821,3,1,1,1
7,9,0,155,155,6889,3.38,3814,1.87,53.66,380095,203950,5929,2.69,3536,1.61,56.33,390947,220211,15,3,26.61,28.09,54279,3,1,0,1
4,19,0,347,347,14504,3.12,8029,1.72,59.83,778173,465570,10708,2.26,6112,1.29,60.21,787768,474341,5,0,0.09,0.09,411,0,0,0,0
13,2,0,69,69,1188,2.32,988,1.93,53.13,96391,51212,1130,1.92,896,1.52,58.31,101189,59004,19,0,0.22,0.23,115,0,0,0,0
6,4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,18,0,0.17,0.18,157,0,0,0,0
17,110,116,3092,2954,97430,2.67,67817,1.86,53.51,6814489,3646509,82699,2.13,64700,1.67,55.86,6937004,3874991,19,0,0.21,0.22,7527,0,0,0,0
18,2,4,208,191,2821,2.99,1704,1.81,49.73,189412,94201,2533,2.54,1699,1.7,49.64,201012,99791,9,0,0.21,0.22,195,0,0,0,0
17,27,199,3092,2457,51810,2.75,37722,2.0,52.57,3581611,1882803,43185,2.13,35592,1.75,54.55,3720119,2029146,2,0,4.59,4.82,86433,11,1,0,1
10,0,10,110,12,291,3.87,176,2.34,55.96,13439,7520,250,3.07,164,2.01,57.4,14191,8146,1,0,5.89,6.28,443,0,1,0,1
9,0,3,242,173,735,2.49,828,2.81,48.5,60818,29494,698,2.04,893,2.61,50.38,67834,34177,10,0,1.27,1.34,375,0,0,0,0
5,3,0,226,226,1306,2.06,1416,2.23,44.89,141541,63534,1189,1.71,1408,2.02,47.23,147465,69644,4,0,0.43,0.45,271,0,0,0,0
11,39,9,134,133,23176,2.16,15838,1.47,57.11,1881850,1074728,21600,1.92,16788,1.49,60.42,1862901,1125608,14,0,0.44,0.46,4753,0,0,0,0
4,5,14,347,264,7950,3.11,4686,1.83,59.62,428879,255689,5767,2.2,3366,1.28,59.38,441795,262328,20,0,0.8,0.84,2040,0,0,0,0
10,0,10,110,12,291,3.87,176,2.34,55.96,13439,7520,250,3.07,164,2.01,57.4,14191,8146,1,0,5.89,6.28,443,0,1,0,1
13,2,0,69,69,1188,2.32,988,1.93,53.13,96391,51212,1130,1.92,896,1.52,58.31,101189,59004,14,0,0.31,0.32,158,0,0,0,0
6,4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,11,0,4.75,4.99,4451,0,0,0,0
4,19,0,347,347,14504,3.12,8029,1.72,59.83,778173,465570,10708,2.26,6112,1.29,60.21,787768,474341,7,0,0.12,0.12,544,0,0,0,0
2,0,16,147,12,186,2.92,101,1.59,53.3,11953,6371,124,1.82,111,1.63,54.56,12511,6826,20,0,1.62,1.69,103,0,0,0,0
6,4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,12,0,0.74,0.78,694,0,0,0,0
17,0,226,3092,918,7225,2.49,6868,2.37,50.63,573021,290114,6226,1.91,6271,1.92,51.97,626876,325776,6,0,0.48,0.5,1391,1,1,0,1
15,9,0,141,141,6022,2.91,4011,1.94,54.38,380489,206918,5142,2.26,3967,1.74,57.87,393314,227620,16,0,0.23,0.24,468,0,0,0,0
4,3,16,347,213,5688,3.12,3523,1.93,59.45,306304,182088,4102,2.2,2419,1.29,59.05,316342,186812,9,0,0.22,0.23,392,0,0,0,0
8,3,6,67,63,4260,2.88,2643,1.79,45.85,322247,147740,3705,2.27,2631,1.61,51.29,318340,163264,17,2,37.0,38.82,54668,5,1,1,1
15,0,9,141,40,609,2.65,495,2.16,56.78,40414,22948,525,2.03,530,2.05,59.47,43503,25872,17,0,39.72,41.72,9114,5,1,1,1
12,6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,1018,0.81,3597,2.88,48.9,255821,125104,14,0,0.16,0.16,202,0,0,0,0
4,19,0,347,347,14504,3.12,8029,1.72,59.83,778173,465570,10708,2.26,6112,1.29,60.21,787768,474341,5,0,0.09,0.09,411,0,0,0,0
8,0,9,67,15,239,3.26,149,2.03,52.16,14071,7340,197,2.37,158,1.9,56.47,14706,8304,14,0,0.26,0.27,19,0,0,0,0
10,10,0,110,110,8202,3.67,5152,2.3,53.87,414969,223540,6902,2.89,4699,1.97,56.26,423801,238433,14,0,0.28,0.3,622,0,0,0,0
1,2,3,156,141,3402,4.87,1145,1.64,36.09,193624,69876,2618,3.32,1357,1.72,41.04,192317,78921,13,0,0.12,0.13,85,0,0,0,0
17,132,94,3092,3008,106482,2.64,73603,1.82,53.92,7488419,4037607,91135,2.13,70716,1.65,56.29,7599779,4278178,8,0,0.23,0.24,9206,0,0,0,0
14,0,40,243,21,223,1.93,230,1.99,54.31,21271,11553,168,1.36,213,1.73,55.08,22356,12314,10,0,1.71,1.77,197,0,1,0,1
2,11,5,147,144,10045,3.04,6041,1.83,54.48,606089,330178,8600,2.49,5747,1.66,56.32,614338,345981,16,0,0.11,0.12,367,0,0,0,0
15,5,4,141,140,5951,2.91,3947,1.93,54.5,375118,204448,5077,2.26,3905,1.74,57.94,388035,224839,17,3,37.1,38.99,75857,4,1,1,1
20,0,5,197,94,584,2.04,779,2.72,44.04,65127,28685,509,1.57,608,1.87,46.49,69775,32439,2,0,4.78,5.02,1371,0,0,0,0
12,6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,1018,0.81,3597,2.88,48.9,255821,125104,0,0,0.49,0.5,630,0,0,0,0
17,51,175,3092,2739,73945,2.76,51615,1.92,53.01,5062239,2683402,61715,2.15,48721,1.7,55.17,5194201,2865704,19,0,0.21,0.22,5567,0,0,0,0
5,3,0,226,226,1306,2.06,1416,2.23,44.89,141541,63534,1189,1.71,1408,2.02,47.23,147465,69644,2,0,4.46,4.66,2831,0,0,0,0
10,10,0,110,110,8202,3.67,5152,2.3,53.88,415065,223632,6902,2.89,4699,1.97,56.26,423801,238433,10,0,2.87,3.05,6413,0,0,0,0
4,19,0,347,347,14504,3.12,8029,1.72,59.83,778173,465570,10708,2.26,6112,1.29,60.21,787768,474341,17,8,36.4,38.25,169468,8,1,0,1
11,10,38,134,93,10704,2.35,7000,1.54,58.1,783085,455001,9603,2.02,7206,1.51,61.17,778926,476435,15,3,22.35,23.26,101694,12,1,0,1
8,9,0,67,67,4903,2.84,3064,1.77,45.83,376800,172697,4286,2.25,3079,1.62,51.38,370764,190484,9,0,0.43,0.45,735,0,0,0,0
6,4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,18,0,0.17,0.18,157,0,0,0,0
18,6,0,208,208,3617,2.97,2199,1.8,50.6,240917,121913,3228,2.51,2141,1.67,50.74,253219,128488,0,0,0.56,0.58,679,0,0,0,0
20,2,3,197,183,1749,2.23,1923,2.45,44.81,175274,78532,1475,1.69,1600,1.84,47.27,184125,87032,11,0,2.29,2.4,1799,0,0,0,0
10,10,0,110,110,8202,3.67,5152,2.3,53.88,415065,223632,6902,2.89,4699,1.97,56.26,423801,238433,9,0,0.26,0.28,583,0,0,0,0
14,16,24,243,223,14608,2.34,11079,1.77,57.67,1083606,624887,12328,1.92,9619,1.5,59.45,1079901,642021,6,0,0.79,0.83,4967,0,0,0,0
10,3,7,110,100,6231,3.7,4121,2.45,54.14,310750,168236,5240,2.89,3699,2.04,56.35,321229,181028,3,0,1.48,1.57,2486,0,0,0,0
8,0,9,67,15,239,3.26,149,2.03,52.16,14071,7340,197,2.37,158,1.9,56.47,14706,8304,14,0,0.26,0.27,19,0,0,0,0
3,3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,1230,1.65,1132,1.52,57.77,128926,74485,15,0,13.29,13.82,8544,0,0,0,0
15,9,0,141,141,6022,2.91,4011,1.94,54.38,380489,206918,5142,2.26,3967,1.74,57.87,393314,227620,4,0,0.78,0.82,1605,0,0,0,0
16,7,11,55,49,6807,2.15,4997,1.58,53.35,594021,316934,5946,1.76,5070,1.5,57.97,582621,337742,3,0,2.01,2.08,6358,0,0,0,0
4,19,0,347,347,14504,3.12,8029,1.72,59.83,778173,465570,10708,2.26,6112,1.29,60.21,787768,474341,1,2,8.88,9.33,41331,2,1,0,1
6,4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,12,0,0.74,0.78,694,0,0,0,0
19,0,8,277,153,1485,2.6,1242,2.17,49.57,115266,57142,1265,1.99,1249,1.97,49.48,128277,63473,9,0,0.17,0.18,98,0,0,0,0
8,9,0,67,67,4900,2.84,3069,1.78,45.83,376801,172699,4286,2.25,3079,1.62,51.38,370764,190484,6,0,0.99,1.03,1704,0,0,0,0
2,4,12,147,102,5886,3.09,3531,1.86,54.0,352297,190251,5095,2.54,3431,1.71,55.95,358515,200579,6,0,0.62,0.65,1176,0,0,0,0
8,9,0,67,67,4900,2.84,3069,1.78,45.83,376801,172699,4286,2.25,3079,1.62,51.38,370764,190484,15,3,22.3,23.38,38516,3,1,1,1
12,2,4,54,52,599,0.54,1994,1.78,50.11,223114,111803,859,0.8,3125,2.9,48.6,221905,107842,5,0,5.92,6.06,6615,0,0,0,0
14,0,40,243,21,223,1.93,230,1.99,54.31,21271,11553,168,1.36,213,1.73,55.08,22356,12314,12,0,0.66,0.68,76,0,0,0,0
18,6,0,208,208,3617,2.97,2199,1.8,50.6,240917,121913,3228,2.51,2141,1.67,50.74,253219,128488,16,0,0.17,0.18,204,0,0,0,0
1,2,3,156,143,3433,4.85,1155,1.63,36.12,196018,70806,2637,3.3,1380,1.73,41.05,194650,79909,10,0,2.52,2.7,1785,0,0,0,0
3,3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,1230,1.65,1132,1.52,57.77,128926,74485,12,0,1.35,1.4,865,0,0,0,0
3,0,3,75,66,1080,2.08,898,1.73,52.26,99343,51916,984,1.63,926,1.53,58.08,104094,60460,16,0,0.13,0.13,67,0,0,0,0
19,4,4,277,276,4903,2.79,3640,2.07,51.06,343954,175627,4166,2.21,3584,1.9,51.26,367642,188454,18,0,0.13,0.14,237,0,0,0,0
0,3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,1421,1.68,1079,1.28,59.9,141258,84617,12,0,1.25,1.29,922,0,0,0,0
14,28,12,243,237,18758,2.28,13641,1.66,58.59,1401187,820941,16527,1.96,12416,1.48,60.27,1395648,841179,1,3,9.78,10.18,80255,4,1,0,1
4,14,5,347,344,14386,3.11,7986,1.73,59.79,773553,462528,10628,2.26,6078,1.29,60.16,783077,471137,3,0,0.68,0.72,3159,0,0,0,0
16,4,14,55,38,4577,2.15,3365,1.58,54.84,388143,212876,4008,1.77,3482,1.54,59.27,381944,226371,17,2,37.96,39.43,80809,9,1,1,1
19,8,0,277,277,4991,2.81,3704,2.08,51.05,348057,177681,4235,2.22,3632,1.9,51.28,371931,190712,18,0,0.13,0.14,239,0,0,0,0
9,0,3,242,173,735,2.49,828,2.81,48.5,60818,29494,698,2.04,893,2.61,50.38,67834,34177,8,0,0.16,0.17,48,0,0,0,0
9,3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,1689,1.98,1987,2.32,52.29,163462,85469,14,0,0.22,0.23,165,0,0,0,0
3,3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,1230,1.65,1132,1.52,57.77,128926,74485,1,0,9.08,9.44,5833,0,0,0,0
10,10,0,110,110,8202,3.67,5152,2.3,53.87,414969,223540,6902,2.89,4699,1.97,56.26,423801,238433,8,0,0.3,0.32,668,0,0,0,0
1,2,3,156,141,3402,4.87,1145,1.64,36.09,193624,69876,2618,3.32,1357,1.72,41.04,192317,78921,3,0,0.85,0.91,595,0,0,0,0
8,0,9,67,15,239,3.26,149,2.03,52.16,14071,7340,197,2.37,158,1.9,56.47,14706,8304,8,0,0.27,0.29,20,0,0,0,0
19,8,0,277,277,4995,2.81,3700,2.08,51.04,348061,177647,4235,2.22,3632,1.9,51.28,371931,190712,1,0,7.86,8.26,13956,0,0,0,0
0,3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,1421,1.68,1079,1.28,59.9,141258,84617,15,0,17.48,18.14,12937,0,0,0,0
6,4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,6,0,0.89,0.93,834,0,0,0,0
8,9,0,67,67,4900,2.84,3069,1.78,45.83,376801,172699,4286,2.25,3079,1.62,51.38,370764,190484,8,0,0.43,0.45,740,0,0,0,0
4,13,6,347,342,14127,3.11,7853,1.73,59.81,760585,454874,10457,2.26,5971,1.29,60.17,770296,463476,3,0,0.68,0.72,3103,0,0,0,0
11,19,29,134,111,15591,2.24,10540,1.51,56.7,1230187,697512,14315,1.96,10979,1.5,60.1,1217334,731663,14,0,0.44,0.46,3102,0,0,0,0
5,3,0,226,226,1306,2.06,1416,2.23,44.89,141541,63534,1189,1.71,1408,2.02,47.23,147465,69644,10,0,1.31,1.37,831,0,0,0,0
7,9,0,155,155,6889,3.38,3814,1.87,53.66,380095,203950,5929,2.69,3536,1.61,56.33,390947,220211,10,0,2.63,2.77,5355,0,0,0,0
1,2,3,156,143,3433,4.85,1155,1.63,36.12,196018,70806,2637,3.3,1380,1.73,41.05,194650,79909,7,0,0.13,0.14,94,0,0,0,0
16,4,14,55,40,4820,2.16,3521,1.58,54.9,405936,222841,4218,1.78,3652,1.54,59.33,399245,236884,6,0,1.26,1.31,2816,0,0,0,0
9,3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,1689,1.98,1987,2.32,52.29,163462,85469,9,0,0.15,0.16,118,0,0,0,0
3,3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,1230,1.65,1132,1.52,57.77,128926,74485,4,0,0.43,0.45,279,0,0,0,0
14,19,21,243,226,15395,2.3,11527,1.73,58.12,1149313,667933,13203,1.93,10166,1.48,59.84,1145819,685657,14,0,0.21,0.22,1394,0,0,0,0
1,5,0,156,156,3926,4.7,1363,1.63,36.5,228954,83565,3047,3.25,1583,1.69,41.22,227546,93803,17,3,40.06,42.76,33472,3,1,1,1
17,209,17,3092,3087,128180,2.56,87563,1.75,54.44,9210758,5014231,111232,2.1,85420,1.61,56.92,9308618,5298123,17,99,36.66,38.31,1838207,90,3,3,3
3,3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,1230,1.65,1132,1.52,57.77,128926,74485,4,0,0.43,0.45,279,0,0,0,0
14,0,40,243,21,223,1.93,230,1.99,54.31,21271,11553,168,1.36,213,1.73,55.08,22356,12314,3,0,0.57,0.59,66,0,0,0,0
11,39,9,134,132,22961,2.15,15729,1.48,57.07,1867900,1065978,21416,1.92,16667,1.49,60.39,1849653,1116978,12,0,0.82,0.85,8750,0,0,0,0
14,2,38,243,126,3610,2.19,3192,1.93,57.69,285999,164993,2907,1.7,2598,1.52,58.74,290515,170662,12,0,0.53,0.55,867,0,0,0,0
2,4,12,147,110,6258,3.08,3786,1.87,53.94,376266,202947,5413,2.53,3678,1.72,55.89,383284,214215,11,0,2.79,2.94,5665,0,0,0,0
2,0,16,147,12,186,2.92,101,1.59,53.3,11953,6371,124,1.82,111,1.63,54.56,12511,6826,4,0,0.55,0.58,35,0,0,0,0
5,3,0,226,226,1306,2.06,1416,2.23,44.89,141541,63534,1189,1.71,1408,2.02,47.23,147465,69644,9,0,0.22,0.23,137,0,0,0,0
13,2,0,69,69,1188,2.32,988,1.93,53.13,96391,51212,1130,1.92,896,1.52,58.31,101189,59004,11,0,10.46,10.92,5356,0,0,0,0
12,6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,1018,0.81,3597,2.88,48.9,255821,125104,1,0,5.24,5.37,6806,0,0,0,0
12,6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,1018,0.81,3597,2.88,48.9,255821,125104,11,0,2.08,2.13,2702,0,0,0,0
13,0,2,69,55,676,2.13,602,1.9,52.93,59875,31692,658,1.8,522,1.43,57.96,63020,36527,20,0,0.41,0.43,131,0,0,0,0
20,0,5,197,83,453,1.98,618,2.7,42.94,53405,22931,393,1.51,498,1.92,45.14,57540,25973,13,0,0.21,0.22,49,0,0,0,0
20,5,0,197,197,2258,2.25,2397,2.39,45.76,219087,100260,1919,1.74,1960,1.78,48.26,228497,110273,2,0,4.5,4.72,4510,0,0,0,0
11,2,46,134,55,4499,2.52,2900,1.63,58.66,303871,178259,3944,2.13,2873,1.55,61.18,302073,184801,13,0,0.21,0.22,369,0,0,0,0
17,210,16,3092,3088,128360,2.55,87677,1.75,54.45,9227156,5024053,111410,2.1,85545,1.61,56.93,9323907,5307843,3,0,1.3,1.36,65383,3,1,0,1
13,2,0,69,69,1188,2.32,988,1.93,53.13,96391,51212,1130,1.92,896,1.52,58.31,101189,59004,3,0,2.74,2.86,1401,0,0,0,0
15,9,0,141,141,6022,2.91,4011,1.94,54.38,380489,206918,5142,2.26,3967,1.74,57.87,393314,227620,4,0,0.78,0.82,1605,0,0,0,0
1,5,0,156,156,3926,4.7,1363,1.63,36.5,228954,83565,3047,3.25,1583,1.69,41.22,227546,93803,3,0,0.85,0.91,709,0,0,0,0
11,0,48,134,6,127,2.78,114,2.49,55.33,8265,4573,119,2.43,104,2.12,58.24,8414,4900,16,0,0.28,0.3,13,0,0,0,0
1,5,0,156,156,3926,4.7,1363,1.63,36.5,228954,83565,3047,3.25,1583,1.69,41.22,227546,93803,8,0,0.39,0.42,326,0,0,0,0
19,0,8,277,153,1485,2.6,1242,2.17,49.57,115266,57142,1265,1.99,1249,1.97,49.48,128277,63473,1,0,6.37,6.69,3641,0,0,0,0
11,0,48,134,38,1864,2.97,1283,2.05,56.78,110375,62671,1562,2.39,1206,1.85,59.59,109478,65242,14,0,0.42,0.45,265,0,0,0,0
5,0,3,226,96,268,1.91,323,2.3,42.88,32796,14064,265,1.64,321,1.99,45.24,35671,16138,6,0,0.38,0.39,53,0,0,0,0
8,9,0,67,67,4903,2.84,3064,1.77,45.83,376800,172697,4286,2.25,3079,1.62,51.38,370764,190484,17,5,36.76,38.54,63480,5,1,1,1
14,0,40,243,21,223,1.93,230,1.99,54.31,21271,11553,168,1.36,213,1.73,55.08,22356,12314,2,0,3.33,3.47,385,1,1,0,1
17,188,38,3092,3075,124265,2.59,84848,1.77,54.32,8832539,4797822,107212,2.12,82243,1.62,56.77,8927216,5068106,20,0,0.7,0.73,33588,1,0,0,0
8,9,0,67,67,4900,2.84,3069,1.78,45.83,376801,172699,4286,2.25,3079,1.62,51.38,370764,190484,13,0,0.21,0.22,359,0,0,0,0
16,7,11,55,48,6695,2.15,4919,1.58,53.32,584208,311505,5864,1.77,4966,1.5,57.96,572789,331971,1,1,12.11,12.58,37717,2,1,0,1
12,0,6,54,9,19,0.59,60,1.88,46.69,6848,3197,32,1.0,98,3.05,46.04,6983,3215,5,0,1.25,1.28,40,0,0,0,0
9,3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,1689,1.98,1987,2.32,52.29,163462,85469,13,0,0.13,0.14,103,0,0,0,0
10,10,0,110,110,8202,3.67,5152,2.3,53.88,415065,223632,6902,2.89,4699,1.97,56.26,423801,238433,11,0,4.26,4.54,9537,0,0,0,0
16,10,8,55,52,7511,2.13,5422,1.54,53.58,657503,352316,6587,1.75,5575,1.48,58.22,646295,376244,0,0,0.74,0.77,2611,0,0,0,0
14,40,0,243,243,21233,2.27,15185,1.63,58.59,1594688,934379,18902,1.97,14073,1.47,60.3,1591787,959919,5,0,0.11,0.12,1074,0,0,0,0
3,3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,1230,1.65,1132,1.52,57.77,128926,74485,14,0,0.31,0.32,200,0,0,0,0
12,6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,1018,0.81,3597,2.88,48.9,255821,125104,17,3,33.41,34.2,43373,3,1,1,1
2,2,14,147,86,4435,3.08,2675,1.86,54.01,266159,143762,3879,2.56,2644,1.74,55.87,271719,151813,3,0,0.82,0.86,1180,0,0,0,0
8,3,6,67,64,4353,2.88,2710,1.79,45.92,329658,151378,3774,2.26,2691,1.61,51.4,325471,167279,20,0,0.6,0.63,915,0,0,0,0
20,5,0,197,197,2258,2.25,2397,2.39,45.76,219087,100260,1919,1.74,1960,1.78,48.26,228497,110273,4,0,0.42,0.44,425,0,0,0,0
10,10,0,110,110,8202,3.67,5152,2.3,53.88,415065,223632,6902,2.89,4699,1.97,56.26,423801,238433,3,0,1.49,1.58,3321,0,0,0,0
14,0,40,243,21,223,1.93,230,1.99,54.31,21271,11553,168,1.36,213,1.73,55.08,22356,12314,3,0,0.57,0.59,66,0,0,0,0
19,8,0,277,277,4991,2.81,3704,2.08,51.05,348057,177681,4235,2.22,3632,1.9,51.28,371931,190712,18,0,0.13,0.14,239,0,0,0,0
17,36,190,3092,2568,59406,2.77,42440,1.98,52.65,4079553,2147881,49630,2.15,40011,1.74,54.69,4215780,2305639,2,0,4.6,4.83,98864,11,1,0,1
17,96,130,3092,2936,94450,2.68,66099,1.87,53.42,6604621,3528307,80150,2.14,62968,1.68,55.75,6729631,3751991,20,0,0.77,0.8,27072,1,0,0,0
17,129,97,3092,2993,104408,2.65,72030,1.83,53.84,7319703,3940855,89196,2.14,69127,1.65,56.2,7432822,4177072,8,0,0.23,0.24,8985,0,0,0,0
4,19,0,347,347,14504,3.12,8029,1.72,59.83,778173,465570,10708,2.26,6112,1.29,60.21,787768,474341,20,0,0.75,0.78,3469,0,0,0,0
14,40,0,243,243,21233,2.27,15185,1.63,58.59,1594688,934379,18902,1.97,14073,1.47,60.3,1591787,959919,19,0,0.2,0.21,1899,0,0,0,0
11,10,38,134,96,11766,2.33,7730,1.53,57.68,876557,505633,10624,2.01,8004,1.51,60.86,869452,529185,14,0,0.42,0.43,2113,0,0,0,0
18,6,0,208,208,3617,2.97,2199,1.8,50.6,240917,121913,3228,2.51,2141,1.67,50.74,253219,128488,0,0,0.56,0.58,679,0,0,0,0
10,0,10,110,12,291,3.87,176,2.34,55.96,13439,7520,250,3.07,164,2.01,57.4,14191,8146,11,0,1.36,1.45,102,0,0,0,0
17,211,15,3092,3089,128551,2.55,87879,1.74,54.43,9253765,5036648,111581,2.1,85751,1.61,56.91,9351469,5322379,14,0,0.3,0.31,15091,0,0,0,0
2,0,16,147,12,186,2.92,101,1.59,53.3,11953,6371,124,1.82,111,1.63,54.56,12511,6826,13,0,0.06,0.07,4,0,0,0,0
15,9,0,141,141,6022,2.91,4011,1.94,54.38,380489,206918,5142,2.26,3967,1.74,57.87,393314,227620,9,0,0.39,0.41,814,0,0,0,0
12,0,6,54,11,39,0.55,117,1.65,51.16,13838,7080,85,1.26,211,3.12,47.03,14373,6759,1,0,3.01,3.08,213,0,0,0,0
20,5,0,197,197,2258,2.25,2397,2.39,45.76,219087,100260,1919,1.74,1960,1.78,48.26,228497,110273,13,0,0.18,0.19,185,0,0,0,0
3,0,3,75,61,864,2.05,751,1.78,53.15,79436,42217,756,1.53,778,1.57,58.99,83803,49437,12,0,1.46,1.52,617,0,0,0,0
6,0,4,120,114,1375,2.38,1553,2.69,55.05,104898,57748,1323,2.01,1514,2.31,57.13,114970,65682,8,0,0.24,0.25,136,0,0,0,0
15,0,9,141,40,609,2.65,495,2.16,56.78,40414,22948,525,2.03,530,2.05,59.47,43503,25872,20,0,0.71,0.74,162,0,0,0,0
5,3,0,226,226,1306,2.06,1416,2.23,44.89,141541,63534,1189,1.71,1408,2.02,47.23,147465,69644,13,0,0.19,0.2,121,0,0,0,0
3,3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,1230,1.65,1132,1.52,57.77,128926,74485,3,0,2.04,2.12,1313,0,0,0,0
12,6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,1018,0.81,3597,2.88,48.9,255821,125104,6,0,0.37,0.38,480,0,0,0,0
15,0,9,141,40,609,2.65,495,2.16,56.78,40414,22948,525,2.03,530,2.05,59.47,43503,25872,8,0,0.25,0.26,57,0,0,0,0
